"time","singleChiller.singleChiller.mov.P","singleChiller.singleChiller.chillerWithHex2_1.chi.P","singleChiller.singleChiller.mov1.P","supplyTemp","returnTemp","storageTankWithPump.mov.P","total_power","total_energy"
1600,63369.520287783,44692.40514497641,63534.9627503454,293.0276800725044,293.0272223120377,64066.82386098196,235663.7120440868,358385323.1446959
1605,63369.520287783,44707.56900958578,63534.9627503454,293.0276728234237,293.0272307476365,64066.82386098196,235678.8759086962,359563679.6145778
1610,63369.520287783,44722.50147500155,63534.9627503454,293.0276652140689,293.0272387956353,64066.82386098196,235693.8083741119,360742111.3252848
1615,63369.520287783,44737.20254237244,63534.9627503454,293.0276572444398,293.0272464560342,64066.82386098196,235708.5094414828,361920617.1198238
1620,63369.520287783,44751.67221279856,63534.9627503454,293.0276489145366,293.0272537288333,64066.82386098196,235722.9791119089,363099195.8412073
1625,63369.520287783,44765.91048732102,63534.9627503454,293.0276402243592,293.0272606140324,64066.82386098196,235737.2173864314,364277846.3324531
1630,63369.520287783,44779.91736693387,63534.9627503454,293.0276311739076,293.0272671116316,64066.82386098196,235751.2242660442,365456567.4365843
1635,63369.520287783,44793.69285257106,63534.9627503454,293.0276217631819,293.0272732216309,64066.82386098196,235764.9997516814,366635357.9966286
1640,63369.520287783,44807.23694511675,63534.9627503454,293.0276119921819,293.0272789440304,64066.82386098196,235778.5438442271,367814216.8556184
1645,63369.520287783,44820.54964539813,63534.9627503454,293.0276018609078,293.0272842788299,64066.82386098196,235791.8565445085,368993142.8565902
1650,63369.520287783,44833.63095418886,63534.9627503454,293.0275913693595,293.0272892260296,64066.82386098196,235804.9378532992,370172134.8425847
1655,63369.520287783,44846.48087221631,63534.9627503454,293.027580517537,293.0272937856293,64066.82386098196,235817.7877713267,371351191.6566463
1660,63369.520287783,44859.0994001416,63534.9627503454,293.0275693054404,293.0272979576291,64066.82386098196,235830.406299252,372530312.1418228
1665,63369.520287783,44871.48653857901,63534.9627503454,293.0275577330696,293.0273017420291,64066.82386098196,235842.7934376894,373709495.1411651
1670,63369.520287783,44883.6422880907,63534.9627503454,293.0275458004246,293.0273051388291,64066.82386098196,235854.9491872011,374888739.4977273
1675,63369.520287783,44895.56664917736,63534.9627503454,293.0275335075054,293.0273081480292,64066.82386098196,235866.8735482877,376068044.0545661
1680,63369.520287783,44907.25962229692,63534.9627503454,293.0275208543121,293.0273107696294,64066.82386098196,235878.5665214073,377247407.6547403
1685,63369.520287783,44918.72120784379,63534.9627503454,293.0275078408446,293.0273130036298,64066.82386098196,235890.0281069542,378426829.1413112
1690,63369.520287783,44929.95140616273,63534.9627503454,293.0274944671029,293.0273148500302,64066.82386098196,235901.2583052731,379606307.3573418
1695,63369.520287783,44940.95021754329,63534.9627503454,293.027480733087,293.0273163088307,64066.82386098196,235912.2571166537,380785841.1458966
1700,63369.520287783,44951.71764222303,63534.9627503454,293.027466638797,293.0273173800314,64066.82386098196,235923.0245413334,381965429.3500416
1705,63369.520287783,44962.25368038276,63534.9627503454,293.0274521842327,293.0273180636321,64066.82386098196,235933.5605794931,383145070.8128436
1710,63369.520287783,44972.55833215162,63534.9627503454,293.0274373693944,293.0273183596329,64066.82386098196,235943.865231262,384324764.3773705
1715,63369.520287783,44982.6315976068,63534.9627503454,293.0274221942818,293.0273182680338,64066.82386098196,235953.9384967172,385504508.8866905
1720,63369.520287783,44992.47347676659,63534.9627503454,293.027406658895,293.0273177888349,64066.82386098196,235963.780375877,386684303.183872
1725,63369.520287783,45002.08396959717,63534.9627503454,293.0273907632341,293.027316922036,64066.82386098196,235973.3908687075,387864146.1119834
1730,63369.520287783,45011.46307601533,63534.9627503454,293.027374507299,293.0273156676372,64066.82386098196,235982.7699751257,389044036.514093
1735,63369.520287783,45020.61079588079,63534.9627503454,293.0273578910897,293.0273140256385,64066.82386098196,235991.9176949912,390223973.2332683
1740,63369.520287783,45029.52712899616,63534.9627503454,293.0273409146062,293.0273119960399,64066.82386098196,236000.8340281065,391403955.112576
1745,63369.520287783,45038.21207511206,63534.9627503454,293.0273235778486,293.0273095788415,64066.82386098196,236009.5189742224,392583980.9950818
1750,63369.520287783,45046.66563393028,63534.9627503454,293.0273058808168,293.0273067740431,64066.82386098196,236017.9725330407,393764049.72385
1755,63369.520287783,45054.88780509182,63534.9627503454,293.0272878235107,293.0273035816448,64066.82386098196,236026.1947042022,394944160.1419431
1760,63369.520287783,45062.87858818856,63534.9627503454,293.0272694059306,293.0273000016466,64066.82386098196,236034.1854872989,396124311.0924218
1765,63369.520287783,45070.637982754,63534.9627503454,293.0272506280762,293.0272960340486,64066.82386098196,236041.9448818644,397304501.4183447
1770,63369.520287783,45078.16598827597,63534.9627503454,293.0272314899477,293.0272916788505,64066.82386098196,236049.4728873863,398484729.9627678
1775,63369.520287783,45085.46260417639,63534.9627503454,293.027211991545,293.0272869360527,64066.82386098196,236056.7695032868,399664995.5687445
1780,63369.520287783,45092.52782983764,63534.9627503454,293.0271921328682,293.0272818056549,64066.82386098196,236063.834728948,400845297.0793251
1785,63369.520287783,45099.36166457317,63534.9627503454,293.0271719139171,293.0272762876572,64066.82386098196,236070.6685636835,402025633.3375567
1790,63369.520287783,45105.96410765342,63534.9627503454,293.0271513346918,293.0272703820596,64066.82386098196,236077.2710067638,403206003.1864828
1795,63369.520287783,45112.33515829095,63534.9627503454,293.0271303951924,293.0272640888621,64066.82386098196,236083.6420574013,404386405.4691433
1800,63369.520287783,45118.47481564686,63534.9627503454,293.0271090954188,293.0272574080647,64066.82386098196,236089.7817147572,405566839.0285737
1805,63369.520287783,45124.38307882447,63534.9627503454,293.0270874353711,293.0272503396674,64066.82386098196,236095.6899779348,406747302.7078054
1810,63369.520287783,45130.05994687415,63534.9627503454,293.0270654150492,293.0272428836703,64066.82386098196,236101.3668459845,407927795.3498652
1815,63369.520287783,45135.50541879991,63534.9627503454,293.0270430344531,293.0272350400732,64066.82386098196,236106.8123179103,409108315.7977749
1820,63369.520287783,45140.71949353846,63534.9627503454,293.0270202935828,293.0272268088762,64066.82386098196,236112.0263926488,410288862.8945513
1825,63369.520287783,45145.70216998296,63534.9627503454,293.0269971924383,293.0272181900793,64066.82386098196,236117.0090690933,411469435.4832057
1830,63369.520287783,45150.45344697083,63534.9627503454,293.0269737310197,293.0272091836825,64066.82386098196,236121.7603460812,412650032.4067436
1835,63369.520287783,45154.97332328134,63534.9627503454,293.0269499093268,293.0271997896858,64066.82386098196,236126.2802223917,413830652.5081648
1840,63369.520287783,45159.26179764531,63534.9627503454,293.0269257273598,293.0271900080892,64066.82386098196,236130.5686967557,415011294.6304626
1845,63369.520287783,45163.31886873552,63534.9627503454,293.0269011851186,293.0271798388927,64066.82386098196,236134.6257678459,416191957.6166242
1850,63369.520287783,45167.14453517312,63534.9627503454,293.0268762826033,293.0271692820963,64066.82386098196,236138.4514342835,417372640.3096295
1855,63369.520287783,45170.73879553025,63534.9627503454,293.0268510198138,293.0271583377,64066.82386098196,236142.0456946406,418553341.5524518
1860,63369.520287783,45174.10164831208,63534.9627503454,293.02682539675,293.0271470057039,64066.82386098196,236145.4085474224,419734060.1880569
1865,63369.520287783,45177.23309197946,63534.9627503454,293.0267994134122,293.0271352861078,64066.82386098196,236148.5399910898,420914795.0594032
1870,63369.520287783,45180.13312494353,63534.9627503454,293.0267730698001,293.0271231789118,64066.82386098196,236151.4400240539,422095545.0094411
1875,63369.520287783,45182.80174554988,63534.9627503454,293.0267463659139,293.0271106841159,64066.82386098196,236154.1086446603,423276308.8811129
1880,63369.520287783,45185.23895209883,63534.9627503454,293.0267193017535,293.0270978017201,64066.82386098196,236156.5458512092,424457085.5173525
1885,63369.520287783,45187.4447428323,63534.9627503454,293.0266918773189,293.0270845317244,64066.82386098196,236158.7516419427,425637873.7610854
1890,63369.520287783,45189.41911594199,63534.9627503454,293.0266640926101,293.0270708741288,64066.82386098196,236160.7260150524,426818672.4552279
1895,63369.520287783,45191.16206956119,63534.9627503454,293.0266359476272,293.0270568289333,64066.82386098196,236162.4689686716,427999480.4426872
1900,63369.520287783,45192.67360177622,63534.9627503454,293.0266074423701,293.0270423961379,64066.82386098196,236163.9805008866,429180296.5663611
1905,63369.520287783,45193.95371061668,63534.9627503454,293.0265785768387,293.0270275757426,64066.82386098196,236165.2606097271,430361119.6691376
1910,63369.520287783,45196.85234999858,63534.9627503454,293.0265627331453,293.027020405799,64066.82386098196,236168.159249109,431541953.2187847
1915,63369.520287783,45202.43190759506,63534.9627503454,293.0265675963985,293.0270255024172,64066.82386098196,236173.7388067054,432722807.9639242
1920,63369.520287783,45207.90921730295,63534.9627503454,293.0265730339115,293.0270307727694,64066.82386098196,236179.2161164133,433903690.3512321
1925,63369.520287783,45213.28427828439,63534.9627503454,293.0265790456839,293.0270362168553,64066.82386098196,236184.5911773948,435084599.8694665
1930,63369.520287783,45218.55708973377,63534.9627503454,293.0265856317161,293.0270418346751,64066.82386098196,236189.8639888442,436265536.0073822
1935,63369.520287783,45223.72765088749,63534.9627503454,293.0265927920079,293.0270476262287,64066.82386098196,236195.0345499979,437446498.2537293
1940,63369.520287783,45228.7959610161,63534.9627503454,293.0266005265593,293.0270535915161,64066.82386098196,236200.1028601265,438627486.0972546
1945,63369.520287783,45233.76201942283,63534.9627503454,293.0266088353703,293.0270597305374,64066.82386098196,236205.0689185332,439808499.0267012
1950,63369.520287783,45238.62582545241,63534.9627503454,293.0266177184409,293.0270660432925,64066.82386098196,236209.9327245628,440989536.5308089
1955,63369.520287783,45243.38737848731,63534.9627503454,293.0266271757711,293.0270725297814,64066.82386098196,236214.6942775977,442170598.0983143
1960,63369.520287783,45248.04667794165,63534.9627503454,293.026637207361,293.0270791900042,64066.82386098196,236219.353577052,443351683.2179509
1965,63369.520287783,45252.60372327299,63534.9627503454,293.0266478132105,293.0270860239609,64066.82386098196,236223.9106223834,444532791.3784495
1970,63369.520287783,45257.05851396806,63534.9627503454,293.0266589933196,293.0270930316513,64066.82386098196,236228.3654130784,445713922.0685381
1975,63369.520287783,45261.41104955848,63534.9627503454,293.0266707476883,293.0271002130756,64066.82386098196,236232.7179486688,446895074.7769425
1980,63369.520287783,45265.66132960608,63534.9627503454,293.0266830763167,293.0271075682337,64066.82386098196,236236.9682287165,448076248.992386
1985,63369.520287783,45269.80935371325,63534.9627503454,293.0266959792046,293.0271150971257,64066.82386098196,236241.1162528236,449257444.2035899
1990,63369.520287783,45273.8551215151,63534.9627503454,293.0267094563523,293.0271227997514,64066.82386098196,236245.1620206255,450438659.8992735
1995,63369.520287783,45277.79863269169,63534.9627503454,293.0267235077595,293.027130676111,64066.82386098196,236249.1055318021,451619895.5681545
2000,63369.520287783,45281.63988694943,63534.9627503454,293.0267381334263,293.0271387262045,64066.82386098196,236252.9467860598,452801150.6989492
2005,63369.520287783,45285.37888403916,63534.9627503454,293.0267533333528,293.0271469500318,64066.82386098196,236256.6857831495,453982424.7803722
2010,63369.520287783,45289.01562374438,63534.9627503454,293.0267691075388,293.0271553475929,64066.82386098196,236260.3225228548,455163717.3011372
2015,63369.520287783,45292.5501058872,63534.9627503454,293.0267854559845,293.0271639188879,64066.82386098196,236263.8570049976,456345027.7499568
2020,63369.520287783,45295.98233032884,63534.9627503454,293.0268023786898,293.0271726639166,64066.82386098196,236267.2892294392,457526355.6155429
2025,63369.520287783,45299.31229696213,63534.9627503454,293.0268198756547,293.0271815826793,64066.82386098196,236270.6191960725,458707700.3866068
2030,63369.520287783,45302.54000571901,63534.9627503454,293.0268379468793,293.0271906751757,64066.82386098196,236273.8469048294,459889061.551859
2035,63369.520287783,45305.66545657026,63534.9627503454,293.0268565923635,293.0271999414061,64066.82386098196,236276.9723556806,461070438.6000103
2040,63369.520287783,45308.68864952115,63534.9627503454,293.0268758121073,293.0272093813702,64066.82386098196,236279.9955486315,462251831.019771
2045,63369.520287783,45311.60958461295,63534.9627503454,293.0268956061107,293.0272189950682,64066.82386098196,236282.9164837233,463433238.299852
2050,63369.520287783,45314.42826192682,63534.9627503454,293.0269159743738,293.0272287824999,64066.82386098196,236285.7351610372,464614659.9289638
2055,63369.520287783,45317.14468157584,63534.9627503454,293.0269369168964,293.0272387436656,64066.82386098196,236288.4515806862,465796095.3958182
2060,63369.520287783,45319.75884371567,63534.9627503454,293.0269584336787,293.027248878565,64066.82386098196,236291.065742826,466977544.189127
2065,63369.520287783,45322.27074853729,63534.9627503454,293.0269805247206,293.0272591871984,64066.82386098196,236293.5776476477,468159005.7976031
2070,63369.520287783,45324.68039626569,63534.9627503454,293.0270031900221,293.0272696695655,64066.82386098196,236295.9872953761,469340479.7099607
2075,63369.520287783,45326.98778716078,63534.9627503454,293.0270264295833,293.0272803256665,64066.82386098196,236298.2946862712,470521965.4149148
2080,63369.520287783,45329.19292153002,63534.9627503454,293.027050243404,293.0272911555013,64066.82386098196,236300.4998206404,471703462.4011821
2085,63369.520287783,45331.29579970085,63534.9627503454,293.0270746314844,293.02730215907,64066.82386098196,236302.6026988112,472884970.1574807
2090,63369.520287783,45333.29642205653,63534.9627503454,293.0270995938244,293.0273133363725,64066.82386098196,236304.6033211669,474066488.1725307
2095,63369.520287783,45335.19478899956,63534.9627503454,293.0271251304241,293.0273246874087,64066.82386098196,236306.5016881099,475248015.9350538
2100,63369.520287783,45336.99090098047,63534.9627503454,293.0271512412833,293.0273362121789,64066.82386098196,236308.2978000908,476429552.9337744
2105,63369.520287783,45338.68475848171,63534.9627503454,293.0271779264021,293.0273479106829,64066.82386098196,236309.9916575921,477611098.6574185
2110,63369.520287783,45340.2763620283,63534.9627503454,293.0272051857806,293.0273597829207,64066.82386098196,236311.5832611387,478792652.5947154
2115,63369.520287783,45341.7657121753,63534.9627503454,293.0272330194188,293.0273718288923,64066.82386098196,236313.0726112857,479974214.2343964
2120,63369.520287783,45343.152809515,63534.9627503454,293.0272614273165,293.0273840485979,64066.82386098196,236314.4597086254,481155783.0651962
2125,63369.520287783,45344.43765468053,63534.9627503454,293.0272904094738,293.0273964420372,64066.82386098196,236315.7445537909,482337358.5758522
2130,63369.520287783,45345.62024834004,63534.9627503454,293.0273199658908,293.0274090092103,64066.82386098196,236316.9271474504,483518940.2551053
2135,63369.520287783,45346.70059119663,63534.9627503454,293.0273500965674,293.0274217501174,64066.82386098196,236318.007490307,484700527.5916997
2140,63369.520287783,45347.67868399209,63534.9627503454,293.0273808015036,293.0274346647582,64066.82386098196,236318.9855831025,485882120.0743833
2145,63369.520287783,45348.55452750717,63534.9627503454,293.0274120806994,293.0274477531328,64066.82386098196,236319.8614266175,487063717.1919076
2150,63369.520287783,45349.32812255308,63534.9627503454,293.0274439341549,293.0274610152413,64066.82386098196,236320.6350216634,488245318.4330283
2155,63369.520287783,45349.99946998571,63534.9627503454,293.02747636187,293.0274744510837,64066.82386098196,236321.3063690961,489426923.2865052
2160,63369.520287783,45350.56857068905,63534.9627503454,293.0275093638447,293.0274880606598,64066.82386098196,236321.8754697994,490608531.2411024
2165,63369.520287783,45351.03542559284,63534.9627503454,293.027542940079,293.0275018439698,64066.82386098196,236322.3423247032,491790141.7855887
2170,63369.520287783,45351.40003565668,63534.9627503454,293.0275770905729,293.0275158010136,64066.82386098196,236322.706934767,492971754.4087374
2175,63369.520287783,45351.6624018769,63534.9627503454,293.0276118153265,293.0275299317913,64066.82386098196,236322.9693009873,494153368.5993267
2180,63369.520287783,45351.82252529672,63534.9627503454,293.0276471143396,293.0275442363028,64066.82386098196,236323.1294244071,495334983.8461402
2185,63369.520287783,45351.88040698526,63534.9627503454,293.0276829876125,293.0275587145481,64066.82386098196,236323.1873060956,496516599.6379665
2190,63369.520287783,45351.83604805009,63534.9627503454,293.0277194351449,293.0275733665273,64066.82386098196,236323.1429471605,497698215.4635996
2195,63369.520287783,45351.68944963463,63534.9627503454,293.0277564569369,293.0275881922403,64066.82386098196,236322.996348745,498879830.8118394
2200,63369.520287783,45351.44061292869,63534.9627503454,293.0277940529886,293.0276031916872,64066.82386098196,236322.7475120391,500061445.1714914
2205,63369.520287783,45351.08953914779,63534.9627503454,293.0278322232999,293.0276183648679,64066.82386098196,236322.3964382582,501243058.0313671
2210,63369.520287783,45350.63622954787,63534.9627503454,293.0278709678707,293.0276337117824,64066.82386098196,236321.9431286583,502424668.8802844
2215,63369.520287783,45350.08068542443,63534.9627503454,293.0279102867013,293.0276492324307,64066.82386098196,236321.3875845348,503606277.2070674
2220,63369.520287783,45349.42290810536,63534.9627503454,293.0279501797914,293.0276649268129,64066.82386098196,236320.7298072157,504787882.5005468
2225,63369.520287783,45348.66289895973,63534.9627503454,293.0279906471412,293.0276807949289,64066.82386098196,236319.9697980701,505969484.24956
2230,63369.520287783,45347.8006593883,63534.9627503454,293.0280316887506,293.0276968367788,64066.82386098196,236319.1075584987,507151081.9429514
2235,63369.520287783,45346.83619083316,63534.9627503454,293.0280733046196,293.0277130523625,64066.82386098196,236318.1430899435,508332675.0695726
2240,63369.520287783,45345.76949477167,63534.9627503454,293.0281154947482,293.02772944168,64066.82386098196,236317.076393882,509514263.1182821
2245,63369.520287783,45344.60057271491,63534.9627503454,293.0281582591364,293.0277460047314,64066.82386098196,236315.9074718253,510695845.5779464
2250,63369.520287783,45343.32942621916,63534.9627503454,293.0282015977843,293.0277627415165,64066.82386098196,236314.6363253295,511877421.9374393
2255,63369.520287783,45341.95605686624,63534.9627503454,293.0282455106918,293.0277796520356,64066.82386098196,236313.2629559766,513058991.6856426
2260,63369.520287783,45340.48046628322,63534.9627503454,293.0282899978589,293.0277967362885,64066.82386098196,236311.7873653936,514240554.311446
2265,63369.520287783,45338.90265612948,63534.9627503454,293.0283350592857,293.0278139942752,64066.82386098196,236310.2095552399,515422109.3037476
2270,63369.520287783,45338.44951675675,63534.9627503454,293.028362543285,293.0278257020786,64066.82386098196,236309.7564158671,516603659.2186754
2275,63369.520287783,45339.37246461459,63534.9627503454,293.0283687300215,293.0278306866934,64066.82386098196,236310.679363725,517785210.3081244
2280,63369.520287783,45340.26643358544,63534.9627503454,293.028374407239,293.0278355032855,64066.82386098196,236311.5733326958,518966765.9398654
2285,63369.520287783,45341.13142387669,63534.9627503454,293.0283795749376,293.0278401518547,64066.82386098196,236312.4383229871,520148325.9690046
2290,63369.520287783,45341.96743568903,63534.9627503454,293.0283842331172,293.0278446324012,64066.82386098196,236313.2743347994,521329890.2506491
2295,63369.520287783,45342.77446920663,63534.9627503454,293.0283883817779,293.027848944925,64066.82386098196,236314.081368317,522511458.6399069
2300,63369.520287783,45343.55252460849,63534.9627503454,293.0283920209196,293.027853089426,64066.82386098196,236314.8594237189,523693030.991887
2305,63369.520287783,45344.30160205717,63534.9627503454,293.0283951505423,293.0278570659042,64066.82386098196,236315.6085011675,524874607.1616992
2310,63369.520287783,45345.02170171145,63534.9627503454,293.0283977706462,293.0278608743598,64066.82386098196,236316.3286008218,526056187.0044541
2315,63369.520287783,45345.71282371673,63534.9627503454,293.028399881231,293.0278645147926,64066.82386098196,236317.0197228271,527237770.3752633
2320,63369.520287783,45346.3749682074,63534.9627503454,293.0284014822969,293.0278679872025,64066.82386098196,236317.6818673178,528419357.1292387
2325,63369.520287783,45347.00813531077,63534.9627503454,293.0284025738439,293.0278712915898,64066.82386098196,236318.3150344212,529600947.121493
2330,63369.520287783,45347.61232514024,63534.9627503454,293.0284031558719,293.0278744279543,64066.82386098196,236318.9192242506,530782540.2071397
2335,63369.520287783,45348.18753780271,63534.9627503454,293.028403228381,293.027877396296,64066.82386098196,236319.4944369131,531964136.2412927
2340,63369.520287783,45348.73377339279,63534.9627503454,293.0284027913711,293.027880196615,64066.82386098196,236320.0406725032,533145735.0790662
2345,63369.520287783,45349.25103199231,63534.9627503454,293.0284018448423,293.0278828289112,64066.82386098196,236320.5579311027,534327336.5755752
2350,63369.520287783,45349.7393136798,63534.9627503454,293.0284003887945,293.0278852931847,64066.82386098196,236321.0462127902,535508940.5859349
2355,63369.520287783,45350.1986185172,63534.9627503454,293.0283984232278,293.0278875894355,64066.82386098196,236321.5055176276,536690546.965261
2360,63369.520287783,45350.62894655836,63534.9627503454,293.0283959481421,293.0278897176635,64066.82386098196,236321.9358456687,537872155.5686692
2365,63369.520287783,45351.03029784935,63534.9627503454,293.0283929635374,293.0278916778687,64066.82386098196,236322.3371969597,539053766.2512758
2370,63369.520287783,45351.40267242154,63534.9627503454,293.0283894694139,293.0278934700511,64066.82386098196,236322.7095715319,540235378.868197
2375,63369.520287783,45351.74607029858,63534.9627503454,293.0283854657714,293.0278950942109,64066.82386098196,236323.0529694089,541416993.2745494
2380,63369.520287783,45352.06049149449,63534.9627503454,293.0283809526099,293.0278965503479,64066.82386098196,236323.3673906049,542598609.3254493
2385,63369.520287783,45352.34593601258,63534.9627503454,293.0283759299294,293.0278978384621,64066.82386098196,236323.6528351229,543780226.8760136
2390,63369.520287783,45352.60240384185,63534.9627503454,293.0283703977301,293.0278989585535,64066.82386098196,236323.9093029522,544961845.7813588
2395,63369.520287783,45352.82989497277,63534.9627503454,293.0283643560118,293.0278999106222,64066.82386098196,236324.1367940831,546143465.8966014
2400,63369.520287783,45353.02840937088,63534.9627503454,293.0283578047745,293.0279006946682,64066.82386098196,236324.3353084813,547325087.0768578
2405,63369.520287783,45353.19794699998,63534.9627503454,293.0283507440183,293.0279013106914,64066.82386098196,236324.5048461104,548506709.1772443
2410,63369.520287783,45353.33850781558,63534.9627503454,293.0283431737431,293.0279017586919,64066.82386098196,236324.645406926,549688332.0528769
2415,63369.520287783,45353.45009175236,63534.9627503454,293.028335093949,293.0279020386696,64066.82386098196,236324.7569908627,550869955.5588714
2420,63369.520287783,45353.53269874933,63534.9627503454,293.0283265046359,293.0279021506245,64066.82386098196,236324.8395978597,552051579.5503432
2425,63369.520287783,45353.58632872403,63534.9627503454,293.0283174058039,293.0279020945567,64066.82386098196,236324.8932278344,553233203.8824074
2430,63369.520287783,45353.61098158618,63534.9627503454,293.0283077974529,293.0279018704662,64066.82386098196,236324.9178806966,554414828.4101788
2435,63369.520287783,45353.60665724261,63534.9627503454,293.028297679583,293.0279014783529,64066.82386098196,236324.913556353,555596452.9887714
2440,63369.520287783,45353.57335557638,63534.9627503454,293.0282870521941,293.0279009182168,64066.82386098196,236324.8802546868,556778077.473299
2445,63369.520287783,45353.51107647581,63534.9627503454,293.0282759152863,293.027900190058,64066.82386098196,236324.8179755862,557959701.7188747
2450,63369.520287783,45353.41981980692,63534.9627503454,293.0282642688596,293.0278992938764,64066.82386098196,236324.7267189173,559141325.580611
2455,63369.520287783,45353.29958542985,63534.9627503454,293.0282521129138,293.0278982296721,64066.82386098196,236324.6064845402,560322948.9136196
2460,63369.520287783,45353.15037319664,63534.9627503454,293.0282394474492,293.0278969974451,64066.82386098196,236324.457272307,561504571.5730118
2465,63369.520287783,45352.972182943,63534.9627503454,293.0282262724656,293.0278955971953,64066.82386098196,236324.2790820534,562686193.4138976
2470,63369.520287783,45352.76501450277,63534.9627503454,293.028212587963,293.0278940289227,64066.82386098196,236324.0719136132,563867814.2913868
2475,63369.520287783,45352.52886769304,63534.9627503454,293.0281983939415,293.0278922926274,64066.82386098196,236323.8357668034,565049434.0605879
2480,63369.520287783,45352.26374232578,63534.9627503454,293.028183690401,293.0278903883093,64066.82386098196,236323.5706414361,566231052.5766085
2485,63369.520287783,45351.96963819558,63534.9627503454,293.0281684773416,293.0278883159685,64066.82386098196,236323.276537306,567412669.6945554
2490,63369.520287783,45351.64655509396,63534.9627503454,293.0281527547633,293.0278860756049,64066.82386098196,236322.9534542043,568594285.2695342
2495,63369.520287783,45351.29449279958,63534.9627503454,293.028136522666,293.0278836672185,64066.82386098196,236322.60139191,569775899.1566495
2500,63369.520287783,45350.9134510794,63534.9627503454,293.0281197810497,293.0278810908094,64066.82386098196,236322.2203501898,570957511.2110047
2505,63369.520287783,45350.50342969156,63534.9627503454,293.0281025299145,293.0278783463776,64066.82386098196,236321.8103288019,572139121.2877022
2510,63369.520287783,45350.06442838654,63534.9627503454,293.0280847692603,293.027875433923,64066.82386098196,236321.3713274969,573320729.241843
2515,63369.520287783,45349.59644689929,63534.9627503454,293.0280664990872,293.0278723534457,64066.82386098196,236320.9033460097,574502334.9285268
2520,63369.520287783,45349.09948495681,63534.9627503454,293.0280477193952,293.0278691049456,64066.82386098196,236320.4063840672,575683938.202852
2525,63369.520287783,45348.57354228054,63534.9627503454,293.0280284301842,293.0278656884228,64066.82386098196,236319.8804413909,576865538.9199157
2530,63369.520287783,45348.01861857445,63534.9627503454,293.0280086314542,293.0278621038772,64066.82386098196,236319.3255176848,578047136.9348134
2535,63369.520287783,45347.4347135339,63534.9627503454,293.0279883232053,293.0278583513088,64066.82386098196,236318.7416126443,579228732.1026392
2540,63369.520287783,45346.82182685058,63534.9627503454,293.0279675054375,293.0278544307177,64066.82386098196,236318.128725961,580410324.2784857
2545,63369.520287783,45346.17995819499,63534.9627503454,293.0279461781507,293.0278503421038,64066.82386098196,236317.4868573054,581591913.3174438
2550,63369.520287783,45345.5091072381,63534.9627503454,293.0279243413449,293.0278460854672,64066.82386098196,236316.8160063485,582773499.074603
2555,63369.520287783,45344.80927363496,63534.9627503454,293.0279019950202,293.0278416608079,64066.82386098196,236316.1161727453,583955081.4050508
2560,63369.520287783,45344.08045702786,63534.9627503454,293.0278791391766,293.0278370681257,64066.82386098196,236315.3873561382,585136660.163873
2565,63369.520287783,45343.32265705967,63534.9627503454,293.027855773814,293.0278323074209,64066.82386098196,236314.6295561701,586318235.2061538
2570,63369.520287783,45342.53587335117,63534.9627503454,293.0278318989324,293.0278273786933,64066.82386098196,236313.8427724616,587499806.3869753
2575,63369.520287783,45341.720105516,63534.9627503454,293.027807514532,293.0278222819429,64066.82386098196,236313.0270046264,588681373.5614181
2580,63369.520287783,45340.87535316066,63534.9627503454,293.0277826206125,293.0278170171698,64066.82386098196,236312.182252271,589862936.5845603
2585,63369.520287783,45340.00161588512,63534.9627503454,293.0277572171741,293.0278115843739,64066.82386098196,236311.3085149955,591044495.3114785
2590,63369.520287783,45339.09889326392,63534.9627503454,293.0277313042168,293.0278059835553,64066.82386098196,236310.4057923743,592226049.5972469
2595,63369.520287783,45338.16718487909,63534.9627503454,293.0277048817405,293.0278002147139,64066.82386098196,236309.4740839895,593407599.2969378
2600,63369.520287783,45337.20649029512,63534.9627503454,293.0276779497452,293.0277942778498,64066.82386098196,236308.5133894055,594589144.2656213
2605,63369.520287783,45336.21680906279,63534.9627503454,293.027650508231,293.0277881729629,64066.82386098196,236307.5237081732,595770684.3583653
2610,63369.520287783,45335.19814072669,63534.9627503454,293.0276225571979,293.0277819000532,64066.82386098196,236306.5050398371,596952219.4302353
2615,63369.520287783,45334.15048482277,63534.9627503454,293.0275940966458,293.0277754591208,64066.82386098196,236305.4573839332,598133749.3362947
2620,63369.520287783,45333.07384086938,63534.9627503454,293.0275651265748,293.0277688501657,64066.82386098196,236304.3807399798,599315273.9316044
2625,63369.520287783,45331.9682083858,63534.9627503454,293.0275356469847,293.0277620731878,64066.82386098196,236303.2751074962,600496793.071223
2630,63369.520287783,45331.28696547351,63534.9627503454,293.0275162563907,293.0277565902642,64066.82386098196,236302.5938645839,601678307.7436532
2635,63369.520287783,45330.99778838295,63534.9627503454,293.0275061990431,293.0277522971384,64066.82386098196,236302.3046874933,602859819.9900334
2640,63369.520287783,45330.70326506165,63534.9627503454,293.0274961847024,293.0277479122113,64066.82386098196,236302.010164172,604041330.7771626
2645,63369.520287783,45330.40339549565,63534.9627503454,293.0274862133685,293.0277434354831,64066.82386098196,236301.710294606,605222840.0783095
2650,63369.520287783,45330.0981796727,63534.9627503454,293.0274762850417,293.0277388669537,64066.82386098196,236301.4050787831,606404347.866743
